,Date,수입/지출,Amount,Category,year,month,day,Date_new
1143, 2563-02-10, 지출,50.0, Transportation,2020,2,10,2020-02-10
1144, 2563-02-10, 지출,137.0, Food,2020,2,10,2020-02-10
1145, 2563-02-09, 지출,189.0, Transportation,2020,2,9,2020-02-09
1146, 2563-02-09, 지출,65.0, Coffee,2020,2,9,2020-02-09
1147, 2563-02-09, 지출,150.0, Food,2020,2,9,2020-02-09
1148, 2563-02-09, 지출,75.0, Transportation,2020,2,9,2020-02-09
1149, 2563-02-09, 지출,36.0, Beverage,2020,2,9,2020-02-09
1150, 2563-02-08, 지출,75.0, Coffee,2020,2,8,2020-02-08
1151, 2563-02-07, 지출,30.0, Food,2020,2,7,2020-02-07
1152, 2563-02-07, 지출,120.0, Coffee,2020,2,7,2020-02-07
1153, 2563-02-06, 지출,50.0, Phone,2020,2,6,2020-02-06
1154, 2563-02-06, 지출,70.0, Coffee,2020,2,6,2020-02-06
1155, 2563-02-05, 지출,75.0, Coffee,2020,2,5,2020-02-05
1156, 2563-02-05, 지출,207.0, Food,2020,2,5,2020-02-05
1157, 2563-02-05, 지출,50.0, Beverage,2020,2,5,2020-02-05
1158, 2563-02-04, 지출,95.0, Coffee,2020,2,4,2020-02-04
1159, 2563-02-04, 지출,35.0, Coffee,2020,2,4,2020-02-04
1160, 2563-02-03, 지출,152.0, Other,2020,2,3,2020-02-03
1161, 2563-02-03, 지출,80.0, Coffee,2020,2,3,2020-02-03
1162, 2563-02-02, 지출,70.0, Coffee,2020,2,2,2020-02-02
1163, 2563-02-02, 지출,65.0, Coffee,2020,2,2,2020-02-02
1164, 2563-02-01, 지출,57.0, Transportation,2020,2,1,2020-02-01
1165, 2563-02-01, 지출,12.0, Beverage,2020,2,1,2020-02-01
1166, 2563-02-01, 지출,60.0, Coffee,2020,2,1,2020-02-01
1167, 2563-02-01, 지출,90.0, Food,2020,2,1,2020-02-01
1168, 2563-02-01, 지출,55.0, Beverage,2020,2,1,2020-02-01
1169, 2563-02-01, 지출,152.0, Food,2020,2,1,2020-02-01
1170, 2563-02-01, 지출,118.0, Transportation,2020,2,1,2020-02-01
1171, 2563-01-31, 지출,152.0, Transportation,2020,1,31,2020-01-31
1172, 2563-01-31, 지출,15.0, Transportation,2020,1,31,2020-01-31
1173, 2563-01-31, 지출,35.0, Transportation,2020,1,31,2020-01-31
1174, 2563-01-31, 지출,70.0, Coffee,2020,1,31,2020-01-31
1175, 2563-01-31, 지출,70.0, Transportation,2020,1,31,2020-01-31
1176, 2563-01-31, 지출,75.0, Transportation,2020,1,31,2020-01-31
1177, 2563-01-31, 지출,37.0, Transportation,2020,1,31,2020-01-31
1178, 2563-01-31, 지출,120.0, Medical,2020,1,31,2020-01-31
1179, 2563-01-31, 지출,129.0, Coffee,2020,1,31,2020-01-31
1181, 2563-01-31, 지출,130.0, Food,2020,1,31,2020-01-31
1182, 2563-01-31, 지출,20.0, Transportation,2020,1,31,2020-01-31
1183, 2563-01-31, 지출,60.0, Transportation,2020,1,31,2020-01-31
1184, 2563-01-31, 지출,830.0, Beverage,2020,1,31,2020-01-31
1185, 2563-01-30, 지출,50.0, Food,2020,1,30,2020-01-30
1186, 2563-01-30, 지출,65.0, Coffee,2020,1,30,2020-01-30
1187, 2563-01-30, 지출,30.0, Food,2020,1,30,2020-01-30
1188, 2563-01-30, 지출,70.0, Food,2020,1,30,2020-01-30
1189, 2563-01-29, 지출,36.0, Transportation,2020,1,29,2020-01-29
1190, 2563-01-29, 지출,70.0, Food,2020,1,29,2020-01-29
1191, 2563-01-29, 지출,50.0, Coffee,2020,1,29,2020-01-29
1192, 2563-01-29, 지출,70.0, Coffee,2020,1,29,2020-01-29
1193, 2563-01-29, 지출,23.0, Transportation,2020,1,29,2020-01-29
1194, 2563-01-29, 지출,99.0, Food,2020,1,29,2020-01-29
1195, 2563-01-29, 지출,16.0, Transportation,2020,1,29,2020-01-29
1196, 2563-01-29, 지출,25.0, Transportation,2020,1,29,2020-01-29
1197, 2563-01-29, 지출,41.0, Transportation,2020,1,29,2020-01-29
1198, 2563-01-28, 지출,62.0, Transportation,2020,1,28,2020-01-28
1199, 2563-01-28, 지출,80.0, Coffee,2020,1,28,2020-01-28
1200, 2563-01-28, 지출,20.0, Transportation,2020,1,28,2020-01-28
1201, 2563-01-28, 지출,30.0, Transportation,2020,1,28,2020-01-28
1202, 2563-01-28, 지출,7.0, Beverage,2020,1,28,2020-01-28
1203, 2563-01-28, 지출,50.0, Food,2020,1,28,2020-01-28
1204, 2563-01-28, 지출,33.0, Food,2020,1,28,2020-01-28
1205, 2563-01-28, 지출,55.0, Beverage,2020,1,28,2020-01-28
1206, 2563-01-27, 지출,120.0, Food,2020,1,27,2020-01-27
1207, 2563-01-27, 지출,210.0, Coffee,2020,1,27,2020-01-27
1208, 2563-01-27, 지출,81.0, Beverage,2020,1,27,2020-01-27
1209, 2563-01-26, 지출,190.0, Transportation,2020,1,26,2020-01-26
1210, 2563-01-26, 지출,110.0, Coffee,2020,1,26,2020-01-26
1211, 2563-01-26, 지출,160.0, Beverage,2020,1,26,2020-01-26
1212, 2563-01-25, 지출,75.0, Coffee,2020,1,25,2020-01-25
1213, 2563-01-22, 지출,23.0, Transportation,2020,1,22,2020-01-22
1214, 2563-01-22, 지출,70.0, Food,2020,1,22,2020-01-22
1215, 2563-01-22, 지출,42.0, Transportation,2020,1,22,2020-01-22
1216, 2563-01-21, 지출,72.0, Food,2020,1,21,2020-01-21
1217, 2563-01-21, 지출,70.0, Coffee,2020,1,21,2020-01-21
1218, 2563-01-21, 지출,105.0, Food,2020,1,21,2020-01-21
1219, 2563-01-20, 지출,50.0, Transportation,2020,1,20,2020-01-20
1220, 2563-01-20, 지출,65.0, Food,2020,1,20,2020-01-20
1221, 2563-01-20, 지출,55.0, Beverage,2020,1,20,2020-01-20
1222, 2563-01-20, 지출,60.0, Beverage,2020,1,20,2020-01-20
1223, 2563-01-20, 지출,20.0, Food,2020,1,20,2020-01-20
1224, 2563-01-20, 지출,99.0, Transportation,2020,1,20,2020-01-20
1225, 2563-01-19, 지출,140.0, Beauty,2020,1,19,2020-01-19
1226, 2563-01-19, 지출,24.0, Beverage,2020,1,19,2020-01-19
1227, 2563-01-19, 지출,36.0, Food,2020,1,19,2020-01-19
1228, 2563-01-18, 지출,30.0, Beverage,2020,1,18,2020-01-18
1229, 2563-01-18, 지출,60.0, Food,2020,1,18,2020-01-18
1230, 2563-01-18, 지출,98.0, Food,2020,1,18,2020-01-18
1231, 2563-01-17, 지출,50.0, Transportation,2020,1,17,2020-01-17
1232, 2563-01-17, 지출,100.0, Other,2020,1,17,2020-01-17
1233, 2563-01-16, 지출,50.0, Food,2020,1,16,2020-01-16
1234, 2563-01-16, 지출,65.0, Coffee,2020,1,16,2020-01-16
1235, 2563-01-16, 지출,20.0, Beverage,2020,1,16,2020-01-16
1236, 2563-01-15, 지출,39.0, Food,2020,1,15,2020-01-15
1237, 2563-01-15, 지출,75.0, Coffee,2020,1,15,2020-01-15
1238, 2563-01-15, 지출,35.0, Beverage,2020,1,15,2020-01-15
1239, 2563-01-15, 지출,30.0, Transportation,2020,1,15,2020-01-15
1240, 2563-01-14, 지출,75.0, Coffee,2020,1,14,2020-01-14
1241, 2563-01-14, 지출,85.0, Food,2020,1,14,2020-01-14
1242, 2563-01-14, 지출,65.0, Beverage,2020,1,14,2020-01-14
1243, 2563-01-13, 지출,75.0, Food,2020,1,13,2020-01-13
1244, 2563-01-13, 지출,35.0, Coffee,2020,1,13,2020-01-13
1245, 2563-01-13, 지출,80.0, Medical,2020,1,13,2020-01-13
1246, 2563-01-13, 지출,156.0, Transportation,2020,1,13,2020-01-13
1247, 2563-01-12, 지출,28.0, Transportation,2020,1,12,2020-01-12
1248, 2563-01-12, 지출,25.0, Transportation,2020,1,12,2020-01-12
1249, 2563-01-12, 지출,80.0, Coffee,2020,1,12,2020-01-12
1250, 2563-01-12, 지출,60.0, Transportation,2020,1,12,2020-01-12
1251, 2563-01-12, 지출,25.0, Other,2020,1,12,2020-01-12
1252, 2563-01-12, 지출,55.0, Food,2020,1,12,2020-01-12
1253, 2563-01-12, 지출,165.0, Food,2020,1,12,2020-01-12
1254, 2563-01-12, 지출,145.0, Food,2020,1,12,2020-01-12
1255, 2563-01-11, 지출,65.0, Coffee,2020,1,11,2020-01-11
1256, 2563-01-11, 지출,17.0, Transportation,2020,1,11,2020-01-11
1257, 2563-01-11, 지출,39.0, Medical,2020,1,11,2020-01-11
1258, 2563-01-11, 지출,75.0, Transportation,2020,1,11,2020-01-11
1259, 2563-01-11, 지출,33.0, Food,2020,1,11,2020-01-11
1260, 2563-01-11, 지출,35.0, Beverage,2020,1,11,2020-01-11
1261, 2563-01-11, 지출,45.0, Food,2020,1,11,2020-01-11
1262, 2563-01-11, 지출,36.0, Transportation,2020,1,11,2020-01-11
1263, 2563-01-11, 지출,68.0, Transportation,2020,1,11,2020-01-11
1264, 2563-01-11, 지출,60.0, Food,2020,1,11,2020-01-11
1265, 2563-01-11, 지출,29.0, Other,2020,1,11,2020-01-11
1266, 2563-01-10, 지출,65.0, Coffee,2020,1,10,2020-01-10
1267, 2563-01-10, 지출,8.0, Transportation,2020,1,10,2020-01-10
1268, 2563-01-10, 지출,65.0, Food,2020,1,10,2020-01-10
1269, 2563-01-10, 지출,17.0, Beverage,2020,1,10,2020-01-10
1270, 2563-01-10, 지출,70.0, Food,2020,1,10,2020-01-10
1271, 2563-01-10, 지출,51.0, Transportation,2020,1,10,2020-01-10
1272, 2563-01-09, 지출,200.0, Beauty,2020,1,9,2020-01-09
1273, 2563-01-09, 지출,25.0, Transportation,2020,1,9,2020-01-09
1274, 2563-01-09, 지출,75.0, Coffee,2020,1,9,2020-01-09
1275, 2563-01-09, 지출,40.0, Transportation,2020,1,9,2020-01-09
1277, 2563-01-09, 지출,36.0, Transportation,2020,1,9,2020-01-09
1278, 2563-01-09, 지출,55.0, Food,2020,1,9,2020-01-09
1279, 2563-01-09, 지출,75.0, Food,2020,1,9,2020-01-09
1280, 2563-01-09, 지출,20.0, Food,2020,1,9,2020-01-09
1281, 2563-01-08, 지출,8.0, Transportation,2020,1,8,2020-01-08
1282, 2563-01-08, 지출,35.0, Medical,2020,1,8,2020-01-08
1283, 2563-01-08, 지출,117.0, Other,2020,1,8,2020-01-08
1284, 2563-01-08, 지출,33.0, Transportation,2020,1,8,2020-01-08
1285, 2563-01-08, 지출,25.0, Transportation,2020,1,8,2020-01-08
1286, 2563-01-08, 지출,80.0, Coffee,2020,1,8,2020-01-08
1287, 2563-01-08, 지출,52.0, Food,2020,1,8,2020-01-08
1288, 2563-01-08, 지출,30.0, Food,2020,1,8,2020-01-08
1289, 2563-01-08, 지출,40.0, Beverage,2020,1,8,2020-01-08
1290, 2563-01-08, 지출,80.0, Food,2020,1,8,2020-01-08
1291, 2563-01-08, 지출,40.0, Food,2020,1,8,2020-01-08
1292, 2563-01-07, 지출,80.0, Transportation,2020,1,7,2020-01-07
1293, 2563-01-07, 지출,51.0, Transportation,2020,1,7,2020-01-07
1294, 2563-01-06, 지출,75.0, Coffee,2020,1,6,2020-01-06
1295, 2563-01-05, 지출,135.0, Coffee,2020,1,5,2020-01-05
1296, 2563-01-05, 지출,50.0, Food,2020,1,5,2020-01-05
1297, 2563-01-05, 지출,20.0, Food,2020,1,5,2020-01-05
1298, 2563-01-05, 지출,71.0, Transportation,2020,1,5,2020-01-05
1299, 2563-01-05, 지출,123.0, Transportation,2020,1,5,2020-01-05
1300, 2563-01-04, 지출,30.0, Food,2020,1,4,2020-01-04
1301, 2563-01-04, 지출,50.0, Food,2020,1,4,2020-01-04
1302, 2563-01-04, 지출,97.0, Food,2020,1,4,2020-01-04
1303, 2563-01-04, 지출,53.0, Transportation,2020,1,4,2020-01-04
1304, 2563-01-04, 지출,63.0, Transportation,2020,1,4,2020-01-04
1305, 2563-01-04, 지출,10.0, Beverage,2020,1,4,2020-01-04
1306, 2563-01-04, 지출,30.0, Beverage,2020,1,4,2020-01-04
1307, 2563-01-03, 지출,60.0, Coffee,2020,1,3,2020-01-03
1308, 2563-01-03, 지출,65.0, Food,2020,1,3,2020-01-03
1309, 2563-01-03, 지출,82.0, Food,2020,1,3,2020-01-03
1310, 2563-01-03, 지출,85.0, Beverage,2020,1,3,2020-01-03
1311, 2563-01-03, 지출,30.0, Food,2020,1,3,2020-01-03
1312, 2563-01-03, 지출,3.0, Savings,2020,1,3,2020-01-03
1313, 2563-01-03, 지출,10.0, Savings,2020,1,3,2020-01-03
1314, 2563-01-02, 지출,65.0, Beverage,2020,1,2,2020-01-02
1315, 2563-01-02, 지출,75.0, Coffee,2020,1,2,2020-01-02
1316, 2563-01-02, 지출,180.0, Food,2020,1,2,2020-01-02
1317, 2563-01-02, 지출,20.0, Transportation,2020,1,2,2020-01-02
1318, 2563-01-02, 지출,145.0, Beverage,2020,1,2,2020-01-02
1319, 2563-01-02, 지출,2.0, Savings,2020,1,2,2020-01-02
1320, 2563-01-02, 지출,10.0, Savings,2020,1,2,2020-01-02
1321, 2563-01-01, 지출,40.0, Beverage,2020,1,1,2020-01-01
1322, 2563-01-01, 지출,40.0, Food,2020,1,1,2020-01-01
1323, 2563-01-01, 지출,120.0, Cultural Life,2020,1,1,2020-01-01
1325, 2563-01-01, 지출,300.0, Food,2020,1,1,2020-01-01
1326, 2563-01-01, 지출,1.0, Savings,2020,1,1,2020-01-01
1327, 2563-01-01, 지출,10.0, Savings,2020,1,1,2020-01-01
1328, 2562-12-31, 지출,20.0, Cultural Life,2019,12,31,2019-12-31
1329, 2562-12-30, 지출,30.0, Beverage,2019,12,30,2019-12-30
1330, 2562-12-30, 지출,150.0, Cultural Life,2019,12,30,2019-12-30
1331, 2562-12-29, 지출,35.0, Beverage,2019,12,29,2019-12-29
1332, 2562-12-29, 지출,59.0, Food,2019,12,29,2019-12-29
1333, 2562-12-29, 지출,25.0, Transportation,2019,12,29,2019-12-29
1334, 2562-12-26, 지출,50.0, Food,2019,12,26,2019-12-26
1335, 2562-12-26, 지출,12.0, Education,2019,12,26,2019-12-26
1336, 2562-12-25, 지출,40.0, Beverage,2019,12,25,2019-12-25
1337, 2562-12-25, 지출,60.0, Coffee,2019,12,25,2019-12-25
1338, 2562-12-24, 지출,65.0, Coffee,2019,12,24,2019-12-24
1339, 2562-12-23, 지출,65.0, Food,2019,12,23,2019-12-23
1340, 2562-12-22, 지출,51.0, Food,2019,12,22,2019-12-22
1341, 2562-12-20, 지출,47.0, Transportation,2019,12,20,2019-12-20
1342, 2562-12-20, 지출,50.0, Food,2019,12,20,2019-12-20
1343, 2562-12-20, 지출,65.0, Coffee,2019,12,20,2019-12-20
1344, 2562-12-20, 지출,47.0, Beverage,2019,12,20,2019-12-20
1345, 2562-12-19, 지출,47.0, Transportation,2019,12,19,2019-12-19
1346, 2562-12-19, 지출,60.0, Food,2019,12,19,2019-12-19
1347, 2562-12-19, 지출,60.0, Coffee,2019,12,19,2019-12-19
1348, 2562-12-19, 지출,30.0, Food,2019,12,19,2019-12-19
1349, 2562-12-19, 지출,100.0, Food,2019,12,19,2019-12-19
1350, 2562-12-18, 지출,15.0, Transportation,2019,12,18,2019-12-18
1351, 2562-12-18, 지출,25.0, Beverage,2019,12,18,2019-12-18
1352, 2562-12-18, 지출,39.0, Food,2019,12,18,2019-12-18
1353, 2562-12-18, 지출,20.0, Food,2019,12,18,2019-12-18
1354, 2562-12-18, 지출,54.0, Food,2019,12,18,2019-12-18
1355, 2562-12-18, 지출,62.0, Transportation,2019,12,18,2019-12-18
1356, 2562-12-17, 지출,47.0, Transportation,2019,12,17,2019-12-17
1357, 2562-12-17, 지출,70.0, Coffee,2019,12,17,2019-12-17
1358, 2562-12-17, 지출,40.0, Food,2019,12,17,2019-12-17
1359, 2562-12-17, 지출,30.0, Beverage,2019,12,17,2019-12-17
1360, 2562-12-17, 지출,70.0, Food,2019,12,17,2019-12-17
1361, 2562-12-17, 지출,50.0, Transportation,2019,12,17,2019-12-17
1362, 2562-12-17, 지출,19.0, Beverage,2019,12,17,2019-12-17
1363, 2562-12-16, 지출,42.0, Food,2019,12,16,2019-12-16
1364, 2562-12-16, 지출,120.0, Coffee,2019,12,16,2019-12-16
1365, 2562-12-16, 지출,20.0, Food,2019,12,16,2019-12-16
1366, 2562-12-16, 지출,288.0, Food,2019,12,16,2019-12-16
1367, 2562-12-16, 지출,25.0, Transportation,2019,12,16,2019-12-16
1368, 2562-12-14, 지출,32.0, Transportation,2019,12,14,2019-12-14
1369, 2562-12-14, 지출,75.0, Food,2019,12,14,2019-12-14
1370, 2562-12-14, 지출,60.0, Coffee,2019,12,14,2019-12-14
1371, 2562-12-14, 지출,100.0, Food,2019,12,14,2019-12-14
1372, 2562-12-14, 지출,71.0, Food,2019,12,14,2019-12-14
1373, 2562-12-14, 지출,70.0, Food,2019,12,14,2019-12-14
1374, 2562-12-14, 지출,70.0, Transportation,2019,12,14,2019-12-14
1376, 2562-12-14, 지출,79.0, Food,2019,12,14,2019-12-14
1377, 2562-12-14, 지출,75.0, Transportation,2019,12,14,2019-12-14
1378, 2562-12-13, 지출,220.0, Transportation,2019,12,13,2019-12-13
1379, 2562-12-13, 지출,56.0, Transportation,2019,12,13,2019-12-13
1380, 2562-12-13, 지출,28.0, Transportation,2019,12,13,2019-12-13
1381, 2562-12-13, 지출,40.0, Transportation,2019,12,13,2019-12-13
1382, 2562-12-13, 지출,71.0, Coffee,2019,12,13,2019-12-13
1383, 2562-12-13, 지출,60.0, Food,2019,12,13,2019-12-13
1384, 2562-12-13, 지출,70.0, Necessaries,2019,12,13,2019-12-13
1385, 2562-12-13, 지출,50.0, Food,2019,12,13,2019-12-13
1386, 2562-12-13, 지출,55.0, Transportation,2019,12,13,2019-12-13
1387, 2562-12-12, 지출,15.0, Transportation,2019,12,12,2019-12-12
1388, 2562-12-12, 지출,115.0, Coffee,2019,12,12,2019-12-12
1389, 2562-12-12, 지출,30.0, Transportation,2019,12,12,2019-12-12
1390, 2562-12-12, 지출,50.0, Food,2019,12,12,2019-12-12
1391, 2562-12-12, 지출,19.0, Other,2019,12,12,2019-12-12
1392, 2562-12-12, 지출,35.0, Beverage,2019,12,12,2019-12-12
1393, 2562-12-12, 지출,56.0, Transportation,2019,12,12,2019-12-12
1394, 2562-12-11, 지출,13.0, Transportation,2019,12,11,2019-12-11
1395, 2562-12-11, 지출,25.0, Beverage,2019,12,11,2019-12-11
1396, 2562-12-11, 지출,10.0, Other,2019,12,11,2019-12-11
1397, 2562-12-11, 지출,28.0, Medical,2019,12,11,2019-12-11
1398, 2562-12-11, 지출,20.0, Food,2019,12,11,2019-12-11
1399, 2562-12-11, 지출,66.0, Food,2019,12,11,2019-12-11
1400, 2562-12-11, 지출,75.0, Coffee,2019,12,11,2019-12-11
1401, 2562-12-11, 지출,50.0, Food,2019,12,11,2019-12-11
1402, 2562-12-10, 지출,32.0, Transportation,2019,12,10,2019-12-10
1403, 2562-12-10, 지출,50.0, Food,2019,12,10,2019-12-10
1404, 2562-12-10, 지출,10.0, Coffee,2019,12,10,2019-12-10
1406, 2562-12-10, 지출,40.0, Beverage,2019,12,10,2019-12-10
1407, 2562-12-10, 지출,57.0, Transportation,2019,12,10,2019-12-10
1408, 2562-12-09, 지출,46.0, Transportation,2019,12,9,2019-12-09
1409, 2562-12-09, 지출,75.0, Food,2019,12,9,2019-12-09
1410, 2562-12-09, 지출,70.0, Coffee,2019,12,9,2019-12-09
1411, 2562-12-09, 지출,55.0, Food,2019,12,9,2019-12-09
1412, 2562-12-09, 지출,66.0, Transportation,2019,12,9,2019-12-09
1413, 2562-12-08, 지출,47.0, Transportation,2019,12,8,2019-12-08
1414, 2562-12-08, 지출,60.0, Food,2019,12,8,2019-12-08
1415, 2562-12-08, 지출,60.0, Coffee,2019,12,8,2019-12-08
1416, 2562-12-08, 지출,125.0, Food,2019,12,8,2019-12-08
1417, 2562-12-08, 지출,180.0, Beverage,2019,12,8,2019-12-08
1418, 2562-12-08, 지출,137.0, Beverage,2019,12,8,2019-12-08
1419, 2562-12-08, 지출,55.0, Transportation,2019,12,8,2019-12-08
1420, 2562-12-08, 지출,493.0, Transportation,2019,12,8,2019-12-08
1421, 2562-12-07, 지출,47.0, Transportation,2019,12,7,2019-12-07
1422, 2562-12-07, 지출,70.0, Food,2019,12,7,2019-12-07
1423, 2562-12-07, 지출,60.0, Coffee,2019,12,7,2019-12-07
1424, 2562-12-07, 지출,20.0, Food,2019,12,7,2019-12-07
1425, 2562-12-07, 지출,19.0, Food,2019,12,7,2019-12-07
1426, 2562-12-07, 지출,185.0, Food,2019,12,7,2019-12-07
1427, 2562-12-07, 지출,200.0, Beverage,2019,12,7,2019-12-07
1428, 2562-12-07, 지출,45.0, Transportation,2019,12,7,2019-12-07
1429, 2562-12-06, 지출,46.0, Transportation,2019,12,6,2019-12-06
1430, 2562-12-06, 지출,60.0, Coffee,2019,12,6,2019-12-06
1431, 2562-12-06, 지출,80.0, Food,2019,12,6,2019-12-06
1432, 2562-12-06, 지출,24.0, Other,2019,12,6,2019-12-06
1433, 2562-12-06, 지출,45.0, Food,2019,12,6,2019-12-06
1434, 2562-12-06, 지출,85.0, Necessaries,2019,12,6,2019-12-06
1436, 2562-12-06, 지출,59.0, Transportation,2019,12,6,2019-12-06
1437, 2562-12-05, 지출,80.0, Food,2019,12,5,2019-12-05
1438, 2562-12-05, 지출,94.0, Food,2019,12,5,2019-12-05
1439, 2562-12-05, 지출,54.0, Transportation,2019,12,5,2019-12-05
1440, 2562-12-04, 지출,40.0, Food,2019,12,4,2019-12-04
1441, 2562-12-04, 지출,25.0, Food,2019,12,4,2019-12-04
1442, 2562-12-04, 지출,60.0, Coffee,2019,12,4,2019-12-04
1443, 2562-12-04, 지출,70.0, Beverage,2019,12,4,2019-12-04
1444, 2562-12-04, 지출,60.0, Food,2019,12,4,2019-12-04
1445, 2562-12-03, 지출,60.0, Coffee,2019,12,3,2019-12-03
1446, 2562-12-03, 지출,30.0, Food,2019,12,3,2019-12-03
1447, 2562-12-03, 지출,65.0, Food,2019,12,3,2019-12-03
1448, 2562-12-03, 지출,285.0, Beverage,2019,12,3,2019-12-03
1449, 2562-12-03, 지출,70.0, Food,2019,12,3,2019-12-03
1450, 2562-12-03, 지출,80.0, Food,2019,12,3,2019-12-03
1451, 2562-12-02, 지출,70.0, Coffee,2019,12,2,2019-12-02
1452, 2562-12-02, 지출,45.0, Beverage,2019,12,2,2019-12-02
1453, 2562-12-01, 지출,82.0, Food,2019,12,1,2019-12-01
1454, 2562-12-01, 지출,90.0, Other,2019,12,1,2019-12-01
1455, 2562-12-01, 지출,58.0, Necessaries,2019,12,1,2019-12-01
1456, 2562-12-01, 지출,90.0, Food,2019,12,1,2019-12-01
1457, 2562-11-30, 지출,90.0, Coffee,2019,11,30,2019-11-30
1458, 2562-11-30, 지출,55.0, Food,2019,11,30,2019-11-30
1459, 2562-11-30, 지출,70.0, Food,2019,11,30,2019-11-30
1460, 2562-11-30, 지출,52.0, Other,2019,11,30,2019-11-30
1461, 2562-11-30, 지출,60.0, Transportation,2019,11,30,2019-11-30
1462, 2562-11-30, 지출,19.0, Food,2019,11,30,2019-11-30
1463, 2562-11-30, 지출,100.0, Beverage,2019,11,30,2019-11-30
1464, 2562-11-30, 지출,8.0, Food,2019,11,30,2019-11-30
1465, 2562-11-29, 지출,40.0, Food,2019,11,29,2019-11-29
1466, 2562-11-29, 지출,45.0, Coffee,2019,11,29,2019-11-29
1467, 2562-11-29, 지출,60.0, Food,2019,11,29,2019-11-29
1469, 2562-11-28, 지출,140.0, Coffee,2019,11,28,2019-11-28
1470, 2562-11-28, 지출,70.0, Food,2019,11,28,2019-11-28
1472, 2562-11-28, 지출,30.0, Food,2019,11,28,2019-11-28
1473, 2562-11-28, 지출,40.0, Coffee,2019,11,28,2019-11-28
1474, 2562-11-27, 지출,50.0, Coffee,2019,11,27,2019-11-27
1475, 2562-11-27, 지출,110.0, Food,2019,11,27,2019-11-27
1476, 2562-11-27, 지출,55.0, Food,2019,11,27,2019-11-27
1477, 2562-11-26, 지출,27.0, Transportation,2019,11,26,2019-11-26
1478, 2562-11-26, 지출,25.0, Transportation,2019,11,26,2019-11-26
1479, 2562-11-26, 지출,26.0, Transportation,2019,11,26,2019-11-26
1480, 2562-11-26, 지출,70.0, Coffee,2019,11,26,2019-11-26
1481, 2562-11-26, 지출,97.0, Transportation,2019,11,26,2019-11-26
1482, 2562-11-26, 지출,65.0, Food,2019,11,26,2019-11-26
1483, 2562-11-25, 지출,37.0, Other,2019,11,25,2019-11-25
1484, 2562-11-25, 지출,40.0, Food,2019,11,25,2019-11-25
1485, 2562-11-25, 지출,65.0, Coffee,2019,11,25,2019-11-25
1486, 2562-11-25, 지출,8.0, Transportation,2019,11,25,2019-11-25
1487, 2562-11-25, 지출,55.0, Food,2019,11,25,2019-11-25
1488, 2562-11-25, 지출,26.0, Transportation,2019,11,25,2019-11-25
1489, 2562-11-25, 지출,28.0, Transportation,2019,11,25,2019-11-25
1490, 2562-11-25, 지출,75.0, Food,2019,11,25,2019-11-25
1491, 2562-11-25, 지출,19.0, Transportation,2019,11,25,2019-11-25
1492, 2562-11-24, 지출,80.0, Food,2019,11,24,2019-11-24
1493, 2562-11-24, 지출,40.0, Food,2019,11,24,2019-11-24
1494, 2562-11-24, 지출,180.0, Beverage,2019,11,24,2019-11-24
1495, 2562-11-23, 지출,50.0, Transportation,2019,11,23,2019-11-23
1496, 2562-11-23, 지출,85.0, Coffee,2019,11,23,2019-11-23
1497, 2562-11-23, 지출,75.0, Food,2019,11,23,2019-11-23
1498, 2562-11-23, 지출,135.0, Beverage,2019,11,23,2019-11-23
1499, 2562-11-22, 지출,120.0, Coffee,2019,11,22,2019-11-22
1500, 2562-11-22, 지출,60.0, Food,2019,11,22,2019-11-22
1501, 2562-11-22, 지출,22.0, Food,2019,11,22,2019-11-22
1502, 2562-11-22, 지출,20.0, Food,2019,11,22,2019-11-22
1503, 2562-11-22, 지출,52.0, Transportation,2019,11,22,2019-11-22
1504, 2562-11-21, 지출,60.0, Food,2019,11,21,2019-11-21
1505, 2562-11-21, 지출,46.0, Transportation,2019,11,21,2019-11-21
1506, 2562-11-21, 지출,25.0, Beverage,2019,11,21,2019-11-21
1507, 2562-11-21, 지출,25.0, Food,2019,11,21,2019-11-21
1508, 2562-11-21, 지출,55.0, Food,2019,11,21,2019-11-21
1509, 2562-11-21, 지출,22.0, Food,2019,11,21,2019-11-21
1510, 2562-11-21, 지출,20.0, Food,2019,11,21,2019-11-21
1511, 2562-11-21, 지출,72.0, Transportation,2019,11,21,2019-11-21
1512, 2562-11-21, 지출,50.0, Food,2019,11,21,2019-11-21
1513, 2562-11-20, 지출,46.0, Transportation,2019,11,20,2019-11-20
1514, 2562-11-20, 지출,40.0, Food,2019,11,20,2019-11-20
1515, 2562-11-20, 지출,65.0, Coffee,2019,11,20,2019-11-20
1516, 2562-11-20, 지출,30.0, Food,2019,11,20,2019-11-20
1517, 2562-11-20, 지출,80.0, Food,2019,11,20,2019-11-20
1518, 2562-11-20, 지출,35.0, Beverage,2019,11,20,2019-11-20
1519, 2562-11-20, 지출,52.0, Transportation,2019,11,20,2019-11-20
1520, 2562-11-19, 지출,27.0, Transportation,2019,11,19,2019-11-19
1521, 2562-11-19, 지출,25.0, Transportation,2019,11,19,2019-11-19
1522, 2562-11-19, 지출,26.0, Transportation,2019,11,19,2019-11-19
1523, 2562-11-19, 지출,23.0, Transportation,2019,11,19,2019-11-19
1524, 2562-11-19, 지출,80.0, Coffee,2019,11,19,2019-11-19
1525, 2562-11-19, 지출,20.0, Transportation,2019,11,19,2019-11-19
